CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,PRICE,PRICE_PREDICTION,is_train,model_name,model_version,date
13.0751,0.0,18.1,0.0,0.58,5.713,56.7,2.8237,24.0,666.0,20.2,396.9,14.76,20.1,19.87299999999997,1,Random Forest Regressor,2,2020-08-17
13.6781,0.0,18.1,0.0,0.74,5.935,87.9,1.8206,24.0,666.0,20.2,68.95,34.02,8.4,8.58199999999999,1,Random Forest Regressor,2,2020-08-17
0.13117,0.0,8.56,0.0,0.52,6.127,85.2,2.1224,5.0,384.0,20.9,387.69,14.09,20.4,19.657000000000004,1,Random Forest Regressor,2,2020-08-17
0.11069,0.0,13.89,1.0,0.55,5.951,93.8,2.8893,5.0,276.0,16.4,396.9,17.92,21.5,21.005,1,Random Forest Regressor,2,2020-08-17
2.77974,0.0,19.58,0.0,0.871,4.903,97.8,1.3459,5.0,403.0,14.7,396.9,29.29,11.8,12.925999999999982,1,Random Forest Regressor,2,2020-08-17
0.38735,0.0,25.65,0.0,0.581,5.613,95.6,1.7572,2.0,188.0,19.1,359.29,27.26,15.7,15.968000000000009,1,Random Forest Regressor,2,2020-08-17
0.09512,0.0,12.83,0.0,0.437,6.286,45.0,4.5026,5.0,398.0,18.7,383.23,8.94,21.4,22.23400000000002,1,Random Forest Regressor,2,2020-08-17
0.04011,80.0,1.52,0.0,0.404,7.287,34.1,7.309,2.0,329.0,12.6,396.9,4.08,33.3,33.83700000000003,1,Random Forest Regressor,2,2020-08-17
3.56868,0.0,18.1,0.0,0.58,6.437,75.0,2.8965,24.0,666.0,20.2,393.37,14.36,23.2,21.62800000000001,1,Random Forest Regressor,2,2020-08-17
0.63796,0.0,8.14,0.0,0.538,6.096,84.5,4.4619,4.0,307.0,21.0,380.02,10.26,18.2,18.74900000000002,1,Random Forest Regressor,2,2020-08-17
2.73397,0.0,19.58,0.0,0.871,5.597,94.9,1.5257,5.0,403.0,14.7,351.85,21.45,15.4,15.424000000000008,1,Random Forest Regressor,2,2020-08-17
0.44791,0.0,6.2,1.0,0.507,6.726,66.5,3.6519,8.0,307.0,17.4,360.2,8.05,29.0,27.86499999999999,1,Random Forest Regressor,2,2020-08-17
8.20058,0.0,18.1,0.0,0.713,5.936,80.3,2.7792,24.0,666.0,20.2,3.5,16.94,13.5,14.029000000000002,1,Random Forest Regressor,2,2020-08-17
2.14918,0.0,19.58,0.0,0.871,5.709,98.5,1.6232,5.0,403.0,14.7,261.95,15.79,19.4,18.09900000000001,1,Random Forest Regressor,2,2020-08-17
8.24809,0.0,18.1,0.0,0.713,7.393,99.3,2.4527,24.0,666.0,20.2,375.87,16.74,17.8,18.22399999999998,1,Random Forest Regressor,2,2020-08-17
0.27957,0.0,9.69,0.0,0.585,5.926,42.6,2.3817,6.0,391.0,19.2,396.9,13.59,24.5,22.929999999999993,1,Random Forest Regressor,2,2020-08-17
0.62739,0.0,8.14,0.0,0.538,5.834,56.5,4.4986,4.0,307.0,21.0,395.62,8.47,19.9,20.192000000000036,1,Random Forest Regressor,2,2020-08-17
11.8123,0.0,18.1,0.0,0.718,6.824,76.5,1.794,24.0,666.0,20.2,48.45,22.74,8.4,10.277999999999988,1,Random Forest Regressor,2,2020-08-17
0.12744,0.0,6.91,0.0,0.448,6.77,2.9,5.7209,3.0,233.0,17.9,385.41,4.84,26.6,27.803999999999963,1,Random Forest Regressor,2,2020-08-17
0.14455,12.5,7.87,0.0,0.524,6.172,96.1,5.9505,5.0,311.0,15.2,396.9,19.15,27.1,23.081999999999972,1,Random Forest Regressor,2,2020-08-17
7.02259,0.0,18.1,0.0,0.718,6.006,95.3,1.8746,24.0,666.0,20.2,319.98,15.7,14.2,14.864000000000017,1,Random Forest Regressor,2,2020-08-17
0.02763,75.0,2.95,0.0,0.428,6.595,21.8,5.4011,3.0,252.0,18.3,395.63,4.32,30.8,29.824000000000026,1,Random Forest Regressor,2,2020-08-17
2.81838,0.0,18.1,0.0,0.532,5.762,40.3,4.0983,24.0,666.0,20.2,392.92,10.42,21.8,21.64599999999998,1,Random Forest Regressor,2,2020-08-17
0.15098,0.0,10.01,0.0,0.547,6.021,82.6,2.7474,6.0,432.0,17.8,394.51,10.3,19.2,19.410000000000014,1,Random Forest Regressor,2,2020-08-17
0.14476,0.0,10.01,0.0,0.547,5.731,65.2,2.7592,6.0,432.0,17.8,391.5,13.61,19.3,19.56199999999997,1,Random Forest Regressor,2,2020-08-17
8.79212,0.0,18.1,0.0,0.584,5.565,70.6,2.0635,24.0,666.0,20.2,3.65,17.16,11.7,13.499000000000017,1,Random Forest Regressor,2,2020-08-17
7.05042,0.0,18.1,0.0,0.614,6.103,85.1,2.0218,24.0,666.0,20.2,2.52,23.29,13.4,13.094000000000003,1,Random Forest Regressor,2,2020-08-17
0.25356,0.0,9.9,0.0,0.544,5.705,77.7,3.945,4.0,304.0,18.4,396.42,11.5,16.2,17.514000000000017,1,Random Forest Regressor,2,2020-08-17
20.7162,0.0,18.1,0.0,0.659,4.138,100.0,1.1781,24.0,666.0,20.2,370.22,23.34,11.9,12.344999999999997,1,Random Forest Regressor,2,2020-08-17
0.08308,0.0,2.46,0.0,0.488,5.604,89.8,2.9879,3.0,193.0,17.8,391.0,13.98,26.4,24.563000000000024,1,Random Forest Regressor,2,2020-08-17
4.66883,0.0,18.1,0.0,0.713,5.976,87.9,2.5806,24.0,666.0,20.2,10.48,19.01,12.7,13.873000000000015,1,Random Forest Regressor,2,2020-08-17
0.15876,0.0,10.81,0.0,0.413,5.961,17.5,5.2873,4.0,305.0,19.2,376.94,9.88,21.7,21.483000000000015,1,Random Forest Regressor,2,2020-08-17
24.3938,0.0,18.1,0.0,0.7,4.652,100.0,1.4672,24.0,666.0,20.2,396.9,28.28,10.5,9.737,1,Random Forest Regressor,2,2020-08-17
0.17134,0.0,10.01,0.0,0.547,5.928,88.2,2.4631,6.0,432.0,17.8,344.91,15.76,18.3,18.125999999999976,1,Random Forest Regressor,2,2020-08-17
0.11027,25.0,5.13,0.0,0.453,6.456,67.8,7.2255,8.0,284.0,19.7,396.9,6.73,22.2,22.969000000000015,1,Random Forest Regressor,2,2020-08-17
0.28955,0.0,10.59,0.0,0.489,5.412,9.8,3.5875,4.0,277.0,18.6,348.93,29.55,23.7,21.150000000000013,1,Random Forest Regressor,2,2020-08-17
10.233,0.0,18.1,0.0,0.614,6.185,96.7,2.1705,24.0,666.0,20.2,379.7,18.03,14.6,14.76699999999999,1,Random Forest Regressor,2,2020-08-17
22.0511,0.0,18.1,0.0,0.74,5.818,92.4,1.8662,24.0,666.0,20.2,391.45,22.11,10.5,10.254999999999997,1,Random Forest Regressor,2,2020-08-17
0.10659,80.0,1.91,0.0,0.413,5.936,19.5,10.5857,4.0,334.0,22.0,376.04,5.57,20.6,21.107999999999983,1,Random Forest Regressor,2,2020-08-17
0.21719,0.0,10.59,1.0,0.489,5.807,53.8,3.6526,4.0,277.0,18.6,390.94,16.03,22.4,21.90900000000002,1,Random Forest Regressor,2,2020-08-17
0.3494,0.0,9.9,0.0,0.544,5.972,76.7,3.1025,4.0,304.0,18.4,396.24,9.97,20.3,20.299999999999986,1,Random Forest Regressor,2,2020-08-17
0.32982,0.0,21.89,0.0,0.624,5.822,95.4,2.4699,4.0,437.0,21.2,388.69,15.03,18.4,18.051000000000013,1,Random Forest Regressor,2,2020-08-17
0.10959,0.0,11.93,0.0,0.573,6.794,89.3,2.3889,1.0,273.0,21.0,393.45,6.48,22.0,23.485,1,Random Forest Regressor,2,2020-08-17
0.00906,90.0,2.97,0.0,0.4,7.088,20.8,7.3073,1.0,285.0,15.3,394.72,7.85,32.2,31.923999999999964,1,Random Forest Regressor,2,2020-08-17
5.58107,0.0,18.1,0.0,0.713,6.436,87.9,2.3158,24.0,666.0,20.2,100.19,16.22,14.3,14.757999999999981,1,Random Forest Regressor,2,2020-08-17
0.29916,20.0,6.96,0.0,0.464,5.856,42.1,4.429,3.0,223.0,18.6,388.65,13.0,21.1,21.05499999999998,1,Random Forest Regressor,2,2020-08-17
0.01709,90.0,2.02,0.0,0.41,6.728,36.1,12.1265,5.0,187.0,17.0,384.46,4.5,30.1,30.55499999999996,1,Random Forest Regressor,2,2020-08-17
15.8744,0.0,18.1,0.0,0.671,6.545,99.1,1.5192,24.0,666.0,20.2,396.9,21.08,10.9,10.558999999999992,1,Random Forest Regressor,2,2020-08-17
5.87205,0.0,18.1,0.0,0.693,6.405,96.0,1.6768,24.0,666.0,20.2,396.9,19.37,12.5,13.579,1,Random Forest Regressor,2,2020-08-17
0.04819,80.0,3.64,0.0,0.392,6.108,32.0,9.2203,1.0,315.0,16.4,392.89,6.57,21.9,22.261000000000028,1,Random Forest Regressor,2,2020-08-17
14.4383,0.0,18.1,0.0,0.597,6.852,100.0,1.4655,24.0,666.0,20.2,179.36,19.78,27.5,23.951000000000004,1,Random Forest Regressor,2,2020-08-17
1.13081,0.0,8.14,0.0,0.538,5.713,94.1,4.233,4.0,307.0,21.0,360.17,22.6,12.7,13.376000000000015,1,Random Forest Regressor,2,2020-08-17
28.6558,0.0,18.1,0.0,0.597,5.155,100.0,1.5894,24.0,666.0,20.2,210.97,20.08,16.3,15.73899999999999,1,Random Forest Regressor,2,2020-08-17
0.13158,0.0,10.01,0.0,0.547,6.176,72.5,2.7301,6.0,432.0,17.8,393.3,12.04,21.2,20.990000000000013,1,Random Forest Regressor,2,2020-08-17
25.0461,0.0,18.1,0.0,0.693,5.987,100.0,1.5888,24.0,666.0,20.2,396.9,26.77,5.6,7.24100000000001,1,Random Forest Regressor,2,2020-08-17
0.05602,0.0,2.46,0.0,0.488,7.831,53.6,3.1992,3.0,193.0,17.8,392.63,4.45,50.0,47.06999999999999,1,Random Forest Regressor,2,2020-08-17
0.08447,0.0,4.05,0.0,0.51,5.859,68.7,2.7019,5.0,296.0,16.6,393.23,9.64,22.6,22.064999999999973,1,Random Forest Regressor,2,2020-08-17
1.05393,0.0,8.14,0.0,0.538,5.935,29.3,4.4986,4.0,307.0,21.0,386.85,6.58,23.1,22.018999999999984,1,Random Forest Regressor,2,2020-08-17
0.0459,52.5,5.32,0.0,0.405,6.315,45.6,7.3172,6.0,293.0,16.6,396.9,7.6,22.3,22.487999999999996,1,Random Forest Regressor,2,2020-08-17
0.01538,90.0,3.75,0.0,0.394,7.454,34.2,6.3361,3.0,244.0,15.9,386.34,3.11,44.0,42.933,1,Random Forest Regressor,2,2020-08-17
0.05372,0.0,13.92,0.0,0.437,6.549,51.0,5.9604,4.0,289.0,16.0,392.85,7.39,27.1,25.82199999999997,1,Random Forest Regressor,2,2020-08-17
0.07244,60.0,1.69,0.0,0.411,5.884,18.5,10.7103,4.0,411.0,18.3,392.33,7.79,18.6,19.552999999999983,1,Random Forest Regressor,2,2020-08-17
11.0874,0.0,18.1,0.0,0.718,6.411,100.0,1.8589,24.0,666.0,20.2,318.75,15.02,16.7,16.26300000000002,1,Random Forest Regressor,2,2020-08-17
0.34109,0.0,7.38,0.0,0.493,6.415,40.1,4.7211,5.0,287.0,19.6,396.9,6.12,25.0,24.290999999999993,1,Random Forest Regressor,2,2020-08-17
0.03502,80.0,4.95,0.0,0.411,6.861,27.9,5.1167,4.0,245.0,19.2,396.9,3.33,28.5,29.671999999999997,1,Random Forest Regressor,2,2020-08-17
0.0315,95.0,1.47,0.0,0.403,6.975,15.3,7.6534,3.0,402.0,17.0,396.9,4.56,34.9,34.31200000000004,1,Random Forest Regressor,2,2020-08-17
0.05479,33.0,2.18,0.0,0.472,6.616,58.1,3.37,7.0,222.0,18.4,393.36,8.93,28.4,27.32300000000004,1,Random Forest Regressor,2,2020-08-17
0.51183,0.0,6.2,0.0,0.507,7.358,71.6,4.148,8.0,307.0,17.4,390.07,4.73,31.5,32.56099999999999,1,Random Forest Regressor,2,2020-08-17
0.06905,0.0,2.18,0.0,0.458,7.147,54.2,6.0622,3.0,222.0,18.7,396.9,5.33,36.2,35.341999999999956,1,Random Forest Regressor,2,2020-08-17
0.03768,80.0,1.52,0.0,0.404,7.274,38.3,7.309,2.0,329.0,12.6,392.2,6.62,34.6,33.80599999999996,1,Random Forest Regressor,2,2020-08-17
1.80028,0.0,19.58,0.0,0.605,5.877,79.2,2.4259,5.0,403.0,14.7,227.61,12.14,23.8,22.31999999999999,1,Random Forest Regressor,2,2020-08-17
6.53876,0.0,18.1,1.0,0.631,7.016,97.5,1.2024,24.0,666.0,20.2,392.05,2.96,50.0,46.302,1,Random Forest Regressor,2,2020-08-17
0.02731,0.0,7.07,0.0,0.469,6.421,78.9,4.9671,2.0,242.0,17.8,396.9,9.14,21.6,22.10099999999998,1,Random Forest Regressor,2,2020-08-17
0.08707,0.0,12.83,0.0,0.437,6.14,45.8,4.0905,5.0,398.0,18.7,386.96,10.27,20.8,21.017999999999997,1,Random Forest Regressor,2,2020-08-17
45.7461,0.0,18.1,0.0,0.693,4.519,100.0,1.6582,24.0,666.0,20.2,88.27,36.98,7.0,7.496999999999999,1,Random Forest Regressor,2,2020-08-17
0.03551,25.0,4.86,0.0,0.426,6.167,46.7,5.4007,4.0,281.0,19.0,390.64,7.51,22.9,22.913000000000025,1,Random Forest Regressor,2,2020-08-17
0.13262,0.0,8.56,0.0,0.52,5.851,96.7,2.1069,5.0,384.0,20.9,394.05,16.47,19.5,19.330999999999996,1,Random Forest Regressor,2,2020-08-17
0.12329,0.0,10.01,0.0,0.547,5.913,92.9,2.3534,6.0,432.0,17.8,394.95,16.21,18.8,19.070999999999977,1,Random Forest Regressor,2,2020-08-17
0.04666,80.0,1.52,0.0,0.404,7.107,36.6,7.309,2.0,329.0,12.6,354.31,8.61,30.3,30.923000000000005,1,Random Forest Regressor,2,2020-08-17
0.2909,0.0,21.89,0.0,0.624,6.174,93.6,1.6119,4.0,437.0,21.2,388.08,24.16,14.0,14.495999999999999,1,Random Forest Regressor,2,2020-08-17
0.02899,40.0,1.25,0.0,0.429,6.939,34.5,8.7921,1.0,335.0,19.7,389.85,5.89,26.6,27.350999999999967,1,Random Forest Regressor,2,2020-08-17
0.19186,0.0,7.38,0.0,0.493,6.431,14.7,5.4159,5.0,287.0,19.6,393.68,5.08,24.6,24.86299999999996,1,Random Forest Regressor,2,2020-08-17
1.49632,0.0,19.58,0.0,0.871,5.404,100.0,1.5916,5.0,403.0,14.7,341.6,13.28,19.6,19.00999999999997,1,Random Forest Regressor,2,2020-08-17
0.16211,20.0,6.96,0.0,0.464,6.24,16.3,4.429,3.0,223.0,18.6,396.9,6.59,25.2,25.60399999999999,1,Random Forest Regressor,2,2020-08-17
2.924,0.0,19.58,0.0,0.605,6.101,93.0,2.2834,5.0,403.0,14.7,240.16,9.81,25.0,23.848999999999993,1,Random Forest Regressor,2,2020-08-17
88.9762,0.0,18.1,0.0,0.671,6.968,91.9,1.4165,24.0,666.0,20.2,396.9,17.21,10.4,13.777000000000001,1,Random Forest Regressor,2,2020-08-17
0.03871,52.5,5.32,0.0,0.405,6.209,31.3,7.3172,6.0,293.0,16.6,396.9,7.14,23.2,23.19000000000001,1,Random Forest Regressor,2,2020-08-17
0.03548,80.0,3.64,0.0,0.392,5.876,19.1,9.2203,1.0,315.0,16.4,395.18,9.25,20.9,20.62500000000003,1,Random Forest Regressor,2,2020-08-17
20.0849,0.0,18.1,0.0,0.7,4.368,91.2,1.4395,24.0,666.0,20.2,285.83,30.63,8.8,8.946999999999992,1,Random Forest Regressor,2,2020-08-17
0.08265,0.0,13.92,0.0,0.437,6.127,18.4,5.5027,4.0,289.0,16.0,396.9,8.58,23.9,23.55300000000003,1,Random Forest Regressor,2,2020-08-17
14.2362,0.0,18.1,0.0,0.693,6.343,100.0,1.5741,24.0,666.0,20.2,396.9,20.32,7.2,8.06300000000001,1,Random Forest Regressor,2,2020-08-17
0.17446,0.0,10.59,1.0,0.489,5.96,92.1,3.8771,4.0,277.0,18.6,393.25,17.27,21.7,21.492000000000015,1,Random Forest Regressor,2,2020-08-17
0.34006,0.0,21.89,0.0,0.624,6.458,98.9,2.1185,4.0,437.0,21.2,395.04,12.6,19.2,19.54700000000002,1,Random Forest Regressor,2,2020-08-17
0.11132,0.0,27.74,0.0,0.609,5.983,83.5,2.1099,4.0,711.0,20.1,396.9,13.35,20.1,20.02699999999998,1,Random Forest Regressor,2,2020-08-17
0.04462,25.0,4.86,0.0,0.426,6.619,70.4,5.4007,4.0,281.0,19.0,395.63,7.22,23.9,24.26800000000004,1,Random Forest Regressor,2,2020-08-17
4.55587,0.0,18.1,0.0,0.718,3.561,87.9,1.6132,24.0,666.0,20.2,354.7,7.12,27.5,24.895000000000003,1,Random Forest Regressor,2,2020-08-17
0.09065,20.0,6.96,1.0,0.464,5.92,61.5,3.9175,3.0,223.0,18.6,391.34,13.65,20.7,21.07400000000002,1,Random Forest Regressor,2,2020-08-17
0.17505,0.0,5.96,0.0,0.499,5.966,30.2,3.8473,5.0,279.0,19.2,393.43,10.13,24.7,23.080999999999996,1,Random Forest Regressor,2,2020-08-17
0.03041,0.0,5.19,0.0,0.515,5.895,59.6,5.615,5.0,224.0,20.2,394.81,10.56,18.5,18.961000000000002,1,Random Forest Regressor,2,2020-08-17
0.19073,22.0,5.86,0.0,0.431,6.718,17.5,7.8265,7.0,330.0,19.1,393.74,6.56,26.2,26.060999999999986,1,Random Forest Regressor,2,2020-08-17
0.03306,0.0,5.19,0.0,0.515,6.059,37.3,4.8122,5.0,224.0,20.2,396.14,8.51,20.6,20.612999999999975,1,Random Forest Regressor,2,2020-08-17
13.5222,0.0,18.1,0.0,0.631,3.863,100.0,1.5106,24.0,666.0,20.2,131.42,13.33,23.1,21.10399999999997,1,Random Forest Regressor,2,2020-08-17
0.18159,0.0,7.38,0.0,0.493,6.376,54.3,4.5404,5.0,287.0,19.6,396.9,6.87,23.1,23.390999999999966,1,Random Forest Regressor,2,2020-08-17
0.35114,0.0,7.38,0.0,0.493,6.041,49.9,4.7211,5.0,287.0,19.6,396.9,7.7,20.4,20.803000000000026,1,Random Forest Regressor,2,2020-08-17
0.33983,22.0,5.86,0.0,0.431,6.108,34.9,8.0555,7.0,330.0,19.1,390.18,9.16,24.3,23.280999999999995,1,Random Forest Regressor,2,2020-08-17
8.71675,0.0,18.1,0.0,0.693,6.471,98.8,1.7257,24.0,666.0,20.2,391.98,17.12,13.1,13.769999999999992,1,Random Forest Regressor,2,2020-08-17
3.32105,0.0,19.58,1.0,0.871,5.403,100.0,1.3216,5.0,403.0,14.7,396.9,26.82,13.4,14.107000000000003,1,Random Forest Regressor,2,2020-08-17
0.20608,22.0,5.86,0.0,0.431,5.593,76.5,7.9549,7.0,330.0,19.1,372.49,12.5,17.6,17.867999999999984,1,Random Forest Regressor,2,2020-08-17
0.1712,0.0,8.56,0.0,0.52,5.836,91.9,2.211,5.0,384.0,20.9,395.67,18.66,19.5,18.912999999999997,1,Random Forest Regressor,2,2020-08-17
0.04203,28.0,15.04,0.0,0.464,6.442,53.6,3.6659,4.0,270.0,18.2,395.01,8.16,22.9,23.042000000000026,1,Random Forest Regressor,2,2020-08-17
0.0536,21.0,5.64,0.0,0.439,6.511,21.1,6.8147,4.0,243.0,16.8,396.9,5.28,25.0,24.919000000000004,1,Random Forest Regressor,2,2020-08-17
0.1403,22.0,5.86,0.0,0.431,6.487,13.0,7.3967,7.0,330.0,19.1,396.28,5.9,24.4,24.418000000000024,1,Random Forest Regressor,2,2020-08-17
0.09604,40.0,6.41,0.0,0.447,6.854,42.8,4.2673,4.0,254.0,17.6,396.9,2.98,32.0,32.264,1,Random Forest Regressor,2,2020-08-17
0.76162,20.0,3.97,0.0,0.647,5.56,62.8,1.9865,5.0,264.0,13.0,392.4,10.45,22.8,22.804999999999993,1,Random Forest Regressor,2,2020-08-17
0.10008,0.0,2.46,0.0,0.488,6.563,95.6,2.847,3.0,193.0,17.8,396.9,5.68,32.5,31.91099999999999,1,Random Forest Regressor,2,2020-08-17
0.05497,0.0,5.19,0.0,0.515,5.985,45.4,4.8122,5.0,224.0,20.2,396.9,9.74,19.0,19.599,1,Random Forest Regressor,2,2020-08-17
1.12658,0.0,19.58,1.0,0.871,5.012,88.0,1.6102,5.0,403.0,14.7,343.28,12.12,15.3,17.006999999999973,1,Random Forest Regressor,2,2020-08-17
1.62864,0.0,21.89,0.0,0.624,5.019,100.0,1.4394,4.0,437.0,21.2,396.9,34.41,14.4,14.244000000000005,1,Random Forest Regressor,2,2020-08-17
1.35472,0.0,8.14,0.0,0.538,6.072,100.0,4.175,4.0,307.0,21.0,376.73,13.04,14.5,16.297000000000004,1,Random Forest Regressor,2,2020-08-17
0.62976,0.0,8.14,0.0,0.538,5.949,61.8,4.7075,4.0,307.0,21.0,396.9,8.26,20.4,20.532000000000025,1,Random Forest Regressor,2,2020-08-17
0.40202,0.0,9.9,0.0,0.544,6.382,67.2,3.5325,4.0,304.0,18.4,395.21,10.36,23.1,22.622999999999976,1,Random Forest Regressor,2,2020-08-17
0.22188,20.0,6.96,1.0,0.464,7.691,51.8,4.3665,3.0,223.0,18.6,390.77,6.58,35.2,37.49299999999996,1,Random Forest Regressor,2,2020-08-17
7.52601,0.0,18.1,0.0,0.713,6.417,98.3,2.185,24.0,666.0,20.2,304.21,19.31,13.0,13.990999999999996,1,Random Forest Regressor,2,2020-08-17
0.04417,70.0,2.24,0.0,0.4,6.871,47.4,7.8278,5.0,358.0,14.8,390.86,6.07,24.8,25.929000000000016,1,Random Forest Regressor,2,2020-08-17
0.03466,35.0,6.06,0.0,0.4379,6.031,23.3,6.6407,1.0,304.0,16.9,362.25,7.83,19.4,19.708000000000034,1,Random Forest Regressor,2,2020-08-17
0.32264,0.0,21.89,0.0,0.624,5.942,93.5,1.9669,4.0,437.0,21.2,378.25,16.9,17.4,16.97200000000001,1,Random Forest Regressor,2,2020-08-17
0.59005,0.0,21.89,0.0,0.624,6.372,97.9,2.3274,4.0,437.0,21.2,385.76,11.12,23.0,21.828999999999997,1,Random Forest Regressor,2,2020-08-17
0.17331,0.0,9.69,0.0,0.585,5.707,54.0,2.3817,6.0,391.0,19.2,396.9,12.01,21.8,20.955999999999975,1,Random Forest Regressor,2,2020-08-17
73.5341,0.0,18.1,0.0,0.679,5.957,100.0,1.8026,24.0,666.0,20.2,16.45,20.62,8.8,8.772999999999989,1,Random Forest Regressor,2,2020-08-17
0.47547,0.0,9.9,0.0,0.544,6.113,58.8,4.0019,4.0,304.0,18.4,396.23,12.73,21.0,21.384000000000004,1,Random Forest Regressor,2,2020-08-17
0.75026,0.0,8.14,0.0,0.538,5.924,94.1,4.3996,4.0,307.0,21.0,394.33,16.3,15.6,16.066999999999986,1,Random Forest Regressor,2,2020-08-17
7.36711,0.0,18.1,0.0,0.679,6.193,78.1,1.9356,24.0,666.0,20.2,96.73,21.52,11.0,11.211000000000002,1,Random Forest Regressor,2,2020-08-17
0.02985,0.0,2.18,0.0,0.458,6.43,58.7,6.0622,3.0,222.0,18.7,394.12,5.21,28.7,27.207999999999984,1,Random Forest Regressor,2,2020-08-17
3.67367,0.0,18.1,0.0,0.583,6.312,51.9,3.9917,24.0,666.0,20.2,388.62,10.58,21.2,21.338000000000015,1,Random Forest Regressor,2,2020-08-17
0.17783,0.0,9.69,0.0,0.585,5.569,73.5,2.3999,6.0,391.0,19.2,395.77,15.1,17.5,17.961000000000002,1,Random Forest Regressor,2,2020-08-17
0.01381,80.0,0.46,0.0,0.422,7.875,32.0,5.6484,4.0,255.0,14.4,394.23,2.97,50.0,49.37500000000001,1,Random Forest Regressor,2,2020-08-17
1.38799,0.0,8.14,0.0,0.538,5.95,82.0,3.99,4.0,307.0,21.0,232.6,27.71,13.2,13.814000000000014,1,Random Forest Regressor,2,2020-08-17
5.82115,0.0,18.1,0.0,0.713,6.513,89.9,2.8016,24.0,666.0,20.2,393.82,10.29,20.2,20.57900000000002,1,Random Forest Regressor,2,2020-08-17
6.28807,0.0,18.1,0.0,0.74,6.341,96.4,2.072,24.0,666.0,20.2,318.01,17.79,14.9,15.175000000000006,1,Random Forest Regressor,2,2020-08-17
7.83932,0.0,18.1,0.0,0.655,6.209,65.4,2.9634,24.0,666.0,20.2,396.9,13.22,21.4,20.83300000000002,1,Random Forest Regressor,2,2020-08-17
0.04301,80.0,1.91,0.0,0.413,5.663,21.9,10.5857,4.0,334.0,22.0,382.8,8.05,18.2,18.727000000000018,1,Random Forest Regressor,2,2020-08-17
0.25915,0.0,21.89,0.0,0.624,5.693,96.0,1.7883,4.0,437.0,21.2,392.11,17.19,16.2,15.919000000000022,1,Random Forest Regressor,2,2020-08-17
3.69311,0.0,18.1,0.0,0.713,6.376,88.4,2.5671,24.0,666.0,20.2,391.43,14.65,17.7,18.10200000000002,1,Random Forest Regressor,2,2020-08-17
0.03049,55.0,3.78,0.0,0.484,6.874,28.1,6.4654,5.0,370.0,17.6,387.97,4.61,31.2,30.904999999999976,1,Random Forest Regressor,2,2020-08-17
14.0507,0.0,18.1,0.0,0.597,6.657,100.0,1.5275,24.0,666.0,20.2,35.05,21.22,17.2,17.139000000000024,1,Random Forest Regressor,2,2020-08-17
9.39063,0.0,18.1,0.0,0.74,5.627,93.9,1.8172,24.0,666.0,20.2,396.9,22.88,12.8,12.226999999999983,1,Random Forest Regressor,2,2020-08-17
1.51902,0.0,19.58,1.0,0.605,8.375,93.9,2.162,5.0,403.0,14.7,388.45,3.32,50.0,47.688,1,Random Forest Regressor,2,2020-08-17
0.05188,0.0,4.49,0.0,0.449,6.015,45.1,4.4272,3.0,247.0,18.5,395.99,12.86,22.5,22.02,1,Random Forest Regressor,2,2020-08-17
0.23912,0.0,9.69,0.0,0.585,6.019,65.3,2.4091,6.0,391.0,19.2,396.9,12.92,21.2,21.140000000000008,1,Random Forest Regressor,2,2020-08-17
0.03537,34.0,6.09,0.0,0.433,6.59,40.4,5.4917,7.0,329.0,16.1,395.75,9.5,22.0,23.212000000000003,1,Random Forest Regressor,2,2020-08-17
0.1415,0.0,6.91,0.0,0.448,6.169,6.6,5.7209,3.0,233.0,17.9,383.37,5.81,25.3,24.934,1,Random Forest Regressor,2,2020-08-17
9.91655,0.0,18.1,0.0,0.693,5.852,77.8,1.5004,24.0,666.0,20.2,338.16,29.97,6.3,7.910999999999993,1,Random Forest Regressor,2,2020-08-17
4.0974,0.0,19.58,0.0,0.871,5.468,100.0,1.4118,5.0,403.0,14.7,396.9,26.42,15.6,15.020999999999988,1,Random Forest Regressor,2,2020-08-17
0.12802,0.0,8.56,0.0,0.52,6.474,97.1,2.4329,5.0,384.0,20.9,395.24,12.27,19.8,19.85599999999998,1,Random Forest Regressor,2,2020-08-17
0.04337,21.0,5.64,0.0,0.439,6.115,63.0,6.8147,4.0,243.0,16.8,393.97,9.43,20.5,21.393,1,Random Forest Regressor,2,2020-08-17
0.01951,17.5,1.38,0.0,0.4161,7.104,59.5,9.2229,3.0,216.0,18.6,393.24,8.05,33.0,32.865,1,Random Forest Regressor,2,2020-08-17
0.37578,0.0,10.59,1.0,0.489,5.404,88.6,3.665,4.0,277.0,18.6,395.24,23.98,19.3,19.56699999999999,1,Random Forest Regressor,2,2020-08-17
0.17171,25.0,5.13,0.0,0.453,5.966,93.4,6.8185,8.0,284.0,19.7,378.08,14.44,16.0,17.340000000000003,1,Random Forest Regressor,2,2020-08-17
0.07013,0.0,13.89,0.0,0.55,6.642,85.1,3.4211,5.0,276.0,16.4,392.78,9.69,28.7,26.962,1,Random Forest Regressor,2,2020-08-17
0.07896,0.0,12.83,0.0,0.437,6.273,6.0,4.2515,5.0,398.0,18.7,394.92,6.78,24.1,23.938999999999968,1,Random Forest Regressor,2,2020-08-17
